pwi,label,wellId,unitsId,operator,interval,lateralLength,perfLength,completionYear,totalProppant,totalFluidPumped,orientation,tvd,md,x,y,surveyX_0,surveyX_1,surveyX_2,surveyX_3,surveyX_4,surveyY_0,surveyY_1,surveyY_2,surveyY_3,surveyY_4,surveyTvdss_0,surveyTvdss_1,surveyTvdss_2,surveyTvdss_3,surveyTvdss_4,latitude,longitude,relativeLanding,percentInZone,comments,tags,numFracSiblings,numFracParents,numFracChildren,numFracOffsets,oilUpliftRatio,gasUpliftRatio,waterUpliftRatio,boe6UpliftRatio,classFrac,totalDrainage,totalDrainageOil,totalDrainageWater,totalDrainageGas,prodOil6mo,prodOil12mo,prodOil24mo,prodOilIp,prodWater6mo,prodWater12mo,prodWater24mo,prodWaterIp,prodGas6mo,prodGas12mo,prodGas24mo,prodGasIp,eurOil,eurGas,eurWater,declineOilQi,declineOilB,declineOilDe,declineOilDmin,declineGasQi,declineGasB,declineGasDe,declineGasDmin,declineWaterQi,declineWaterB,declineWaterDe,declineWaterDmin,shMaxOrientation,angleFromSHMax,distanceTop,distanceBtm,fracSummaryId,prodSummaryId,declineId,parentHorizDistanceMin,parentVertDistanceMin,parentDistanceMin,parentOverlapAvg,parentDepletionDaysMin,parentDepletionDaysMax,parentBounded,parentBoundedHoriz,parentBoundedTop,parentBoundedBelow,parentCount,siblingHorizDistanceMin,siblingVertDistanceMin,siblingDistanceMin,siblingOverlapAvg,siblingDepletionDaysMin,siblingDepletionDaysMax,siblingBounded,siblingBoundedHoriz,siblingBoundedTop,siblingBoundedBelow,siblingCount,childHorizDistanceMin,childVertDistanceMin,childDistanceMin,childOverlapAvg,childDepletionDaysMin,childDepletionDaysMax,childBounded,childBoundedHoriz,childBoundedTop,childBoundedBelow,childCount,fracHorizDistanceMin,fracVertDistanceMin,fracDistanceMin,fracOverlapAvg,fracDepletionDaysMin,fracDepletionDaysMax,fracBounded,fracBoundedHoriz,fracBoundedTop,fracBoundedBelow,fracCount,hasSurvey,hasDecline,hasFracSummary,hasProduction,totalProppantByPerfLength,totalFluidByPerfLength,intervalThickness,eurOilByPerfLength,eurGasByPerfLength,eurWaterByPerfLength,declineOilQiByPerfLength,declineGasQiByPerfLength,declineWaterQiByPerfLength,county,state,basin,spudYear,firstProductionYear,primaryProduct,predictEurOilByPerfLength,scoreEurOilIndex,predictEurGasByPerfLength,scoreEurGasIndex,predictEurWaterByPerfLength,scoreEurWaterIndex,avgHzDistAnyZone,closestHzDistSameZone,avgOffsetWellProducing,closestOffsetWellProducing,monthsToPeakProduction,normGasSaturation,normOilSaturation,normWaterSaturation,normGor,normCgr,normWaterCut,normGasRisk,normWaterRisk,attributes_TOC_WFMP_upper,attributes_TOC_WFMPC,attributes_TOC_WFMPB_upper,attributes_TOC_WFMPB_lower,attributes_TOC_WFMP_lower,attributes_TOC_TBSG4,attributes_GOR_WFMPC,attributes_GOR_WCAU,attributes_GOR_WCBU,attributes_GOR_TBSG4,attributes_GOR_WCBL,attributes_GOR_WCAL,attributes_VCL_TBSG4,attributes_VCL_WFMPB_lower,attributes_VCL_WFMPB_upper,attributes_VCL_WFMPC,attributes_VCL_WFMP_lower,attributes_VCL_WFMP_upper,attributes_SW_WFMPC,attributes_SW_WFMPB_upper,attributes_SW_WFMPB_lower,attributes_SW_WFMP_upper,attributes_SW_WFMP_lower,attributes_SW_TBSG4,attributes_NTG_WFMPC,attributes_NTG_TBSG4,attributes_NTG_WFMP_upper,attributes_NTG_WFMP_lower,attributes_NTG_WFMPB_upper,attributes_NTG_WFMPB_lower,attributes_PHIT_WFMPC,attributes_PHIT_WFMPB_upper,attributes_PHIT_WFMP_upper,attributes_PHIT_WFMP_lower,attributes_PHIT_TBSG4,attributes_PHIT_WFMPB_lower
629e69a631fd4e000110fbfb,BUSHWACKER UNIT NW 33-21 - 702H  [42-475-37636-00-00],42-475-37636-00-00,,Diamondback Rscs,WCBL,9561,9561,2019.3334,,,-131.37926,11514.624,,-11490838,3686466,-11490838,-11490814,-11490762,-11491912,-11493185,3686466,3686478.5,3686492.2,3685174.8,3683723.8,790.87036,-854.6146,-2497.2393,-2715.9146,-2716.4822,31.412724,-103.22396,0.54505724,0.54505724,,,3,1,0,63,,,,,,289263.8,57743.1,0,0,85936,114011,170589,833,520895,577080,1050387,5829,87083,151009,226607,762.1,459361,470647.62,3946841.5,999.60004,1.3,0.8270525,0.06,914.51996,0.9405236,0.7623173,0.06,6994.8,1.5,0.79067093,0.06512033,319.1525,90,64.58241,77.37482,62a9e54eb2ddf800013659c6,629e70ec31fd4e0001120ffd,62a93230f08d5a00017989fb,,,,,,,0,0,0,0,0,742.2151,,775.486,1.1239499,0,31,0.25,0.33333334,0.6666667,0,3,,,,,,,,,,,0,742.2151,,775.486,1.1449124,-31,31,0.5,0.6666667,0.6666667,0.6666667,6,True,True,True,True,,,141.95723,48.045288,49.225773,412.80634,0.104549736,0.095651075,0.73159707,WARD (DB),,Delaware,2018.8334,2019.3334,,,,,,,,904.36615,2500,42.327175,124.94456,2,0,0.1996209,0,0,0,0,0,0,2.33866,1.665781,1.1623617,1.5593963,2.2830927,0.68143463,1560.0995,1205.8922,3259.9675,1372.4109,3259.9675,1205.8922,0.2638688,0.23191,0.29948813,0.26421782,0.2225083,0.2876755,0.5432144,0.51652604,0.53493524,0.39838442,0.4092128,0.5109044,0.90128267,0.93988687,0.99601233,0.9813719,0.9925502,0.98493236,0.0941459,0.11685527,0.08824972,0.09698918,0.084244125,0.10049744
629e69a631fd4e000110fbfd,LOUIS STATE 24 - 2H  [42-389-34748-00-00],42-389-34748-00-00,,Devon,WCA,4629,4629,2016.8334,12391520,11350631,88.20632,10687.266,,-11549820,3707983.5,-11549820,-11549814,-11549826,-11549811,-11549763,3707983.5,3707955.2,3707979.2,3708512,3709935,906.0848,-304.891,-1516.4678,-2350.2385,-2353.2258,31.577543,-103.7538,0.17612931,0.17612931,,,1,0,1,52,1.2533108,1.1611997,1.0889106,0.8195363,Neutral,371746.62,65260.445,0,0,129944,218636,347644,764.1613,282791,432469,671802,1758.0968,275841,499141,943984,1626.6129,847704.56,2546936.5,1369958.1,986.5936,0.94365627,0.622626,0.06,2254.982,0.8,0.5,0.06,2171.187,0.6420303,0.6174067,0.06512033,351.65906,97,188.89615,40.382732,62a9e54eb2ddf800013659c7,629e701e31fd4e000111ed1f,62a93217f08d5a0001797610,,,,,,,,,,,0,,810.07355,826.1337,1.1320269,0,0,0.25,0.16666667,0,0.6666667,1,1211.4297,,1239.5057,0.7281671,1492,1492,0.125,0.16666667,0.33333334,0,1,1211.4297,810.0735,826.13354,1.0082784,0,1492,0.5,0.33333334,0.6666667,0.6666667,3,True,True,True,True,2676.9324,2452.0698,229.27888,183.12909,550.21313,295.9512,0.21313322,0.48714235,0.4690402,REEVES (DB),,Delaware,2016.6666,2016.8334,,,,,,,,162.10425,2500,,,3,0,0.17555088,0,0,0,0,0,0,2.1103234,1.4942642,1.5529698,1.3215921,3.0512104,0.2843382,6199.6226,3756.5894,7410.014,4211.081,7410.014,3756.5894,0.29124466,0.31937155,0.2798825,0.27663305,0.20841314,0.28451994,0.5061166,0.5205476,0.47582385,0.43570533,0.45509884,0.4731876,0.8646786,0.8759221,0.594783,0.7974866,0.9292743,0.9477931,0.0845366,0.07964261,0.06591322,0.06226713,0.07753255,0.09839031
629e69a631fd4e000110fbff,WOLFMAN A 4 21-24 - 1H  [42-389-36051-00-00],42-389-36051-00-00,,Centennial Resource Development,WCAL,6283,6283,2017.9166,,17370452,-145.2781,10290.867,,-11533259,3696845.2,-11533259,-11533262,-11533297,-11534149,-11535427,3696845.2,3696852,3696907,3696288.2,3695419.5,809.1584,-510.06085,-1827.3994,-2335.3413,-2299.5881,31.492262,-103.60503,0.16830418,0.16830418,,,1,2,2,68,1.3818967,1.2919823,1.1006304,0.7549747,Neutral,318017.94,51513.86,0,0,89954,126208,159249,704.0645,852259,1270969,1615205,6691.7417,707604,1055245,1385602,5555.9355,406417.44,4422771.5,2810904,844.8775,1.3,0.8256626,0.06,6667.1226,1.3,0.7430124,0.06,8030.0903,0.9426684,0.85224974,0.06512033,324.83682,110,123.22913,24.936975,62a9e54eb2ddf800013659c8,629e707331fd4e000111fb16,62a9321cf08d5a0001797a38,872.24133,,876.85333,0.6057201,2192,2192,0.125,0.16666667,0,0,1,628.4094,,639.09625,1.076453,0,0,0.125,0.16666667,0,0,1,904.94525,,918.1436,0.4903418,516,516,0.125,0.16666667,0,0,1,628.3727,,639.0605,0.798021,0,2192,0.25,0.33333334,0,0,4,True,True,True,True,,2764.6748,148.1661,64.68525,703.9267,447.38245,0.1344704,1.0611368,1.2780663,REEVES (DB),,Delaware,2017.5834,2017.9166,,,,,,,,779.7871,2500,70.02875,,2,0,0.16198413,0,0,0,0,0,0,3.2672458,2.5609496,2.194245,2.400877,2.7796452,0.8224932,7375.1416,10374.293,7246.235,11148.256,7246.235,10374.293,0.2213313,0.18022928,0.21013989,0.19729266,0.17042519,0.2015303,0.412095,0.47002867,0.41511077,0.3788362,0.39284053,0.32888874,0.9170054,0.9901194,0.99540347,0.979482,0.9916872,0.9965632,0.110214904,0.09758875,0.08206593,0.08033103,0.09142086,0.11299081
629e69a631fd4e000110fc02,EXPRESS STATE 55-13-6 - 703H  [42-389-36937-00-00],42-389-36937-00-00,,Diamondback Rscs,WCBL,4628,4628,2018.4166,9330947,11100941,90.13927,11004.389,,-11551146,3713861.5,-11551146,-11551169,-11551251,-11551320,-11551312,3713861.5,3713831.8,3713724.5,3714145.8,3715595.5,898.4647,-331.20776,-1556.1937,-2450.3599,-2458.8271,31.622517,-103.76572,0.99274445,0.99274445,,,1,4,0,74,,,,,,309867.97,63038.58,0,0,74135,110487,151902,520.6129,383746,521455,685256,2726.0645,430987,759048,1115651,2724.3225,403154.97,4003330.5,1280621.1,624.7355,1.2387755,0.7579758,0.06,3269.187,1.3,0.56939733,0.06,3271.2773,1.0186615,0.841913,0.06512033,359.70847,91,0.9901728,135.48059,62a9e54eb2ddf800013659c9,629e709131fd4e00011204e0,62a9321ff08d5a0001797cd7,741.1659,,815.06494,1.0624146,516,1185,0.5,0.6666667,0.6666667,0,4,777.70624,,855.45197,1.1674613,0,0,0.125,0.16666667,0.33333334,0,1,,,,,,,,,,,0,741.1659,,815.06494,1.0968099,0,1185,0.625,0.8333334,0.6666667,0.33333334,6,True,True,True,True,2016.1942,2398.6475,136.47076,87.11214,865.02386,276.71158,0.13499038,0.70639306,0.7068447,REEVES (DB),,Delaware,2018.3334,2018.4166,,,,,,,,1446.6794,1770.1992,22.44764,16.952772,2,0,0.2034369,0,0,0,0,0,0,1.5691175,1.2096287,1.9320709,1.268656,2.8416355,0.1872727,7171.509,3919.2546,4669.297,3474.7634,4669.297,3919.2546,0.3026826,0.3257331,0.29906306,0.3427538,0.24026571,0.2928427,0.5659204,0.5739173,0.5361273,0.5085488,0.48084736,0.49114186,0.95089114,0.95807785,0.69057244,0.92082995,0.9622657,0.94521016,0.09746017,0.07759349,0.06598617,0.0701907,0.07928812,0.08867525
629e69a631fd4e000110fc06,FIRE FROG 57-32 B - 2BS  [42-475-38156-00-00],42-475-38156-00-00,,Diamondback Rscs,TBSG4,12218,12218,2021.4166,31825524,32696092,-130.85115,10762.738,,-11500757,3690748.5,-11500757,-11500747,-11501066,-11502465,-11503856,3690748.5,3690933,3690570,3688963.2,3687349,804.8913,-1001.02704,-2502.076,-2470.61,-2455.6555,31.44555,-103.31306,0.5025912,0.5025912,,,4,1,0,75,,,,,,318356.8,45090.87,0,0,174550,,,1416.6774,447224,,,0,516731,,,4286.129,1123683.6,3208262.5,3729973.5,2170.36,1.2183673,0.80896086,0.06,6311.08,1.3,0.82272494,0.06,9223.72,1.4714285,0.86404115,0.06512033,321.15167,92,128.15039,129.48555,62a9e54eb2ddf800013659ca,629e70fe31fd4e000112127f,62a93232f08d5a0001798b1d,1771.4741,,1771.8346,0.46531022,3377,3377,0.125,0.16666667,0,0,1,751.4338,,771.7252,1.1390613,0,0,0.25,0.33333334,0,0,4,,,,,,,,,,,0,751.4338,,771.7252,1.072712,0,3377,0.25,0.33333334,0,0,9,True,True,True,True,2604.8064,2676.0593,257.63593,91.96952,262.58493,305.28513,0.17763628,0.5165395,0.75492877,WARD (DB),,Delaware,2021,2021.4166,,,,,,,,1420.9303,1543.0669,110.94866,,4,0,0.14163627,0,0,0,0,0,0,3.1008549,2.0029511,1.9383954,1.6776451,2.8523355,0.5813864,2859.1895,1870.9241,2940.5564,2109.2693,2940.5564,1870.9241,0.21955663,0.2331965,0.2108881,0.21006933,0.18563245,0.20053229,0.505612,0.5097609,0.542596,0.3174416,0.3270829,0.48427755,0.8641284,0.7858551,0.8553168,0.9320152,0.9239792,0.8499275,0.09661266,0.10419978,0.07732097,0.08206306,0.07426886,0.101648904
629e69a631fd4e000110fc09,WHATCHA WANT UNIT - 7305H  [42-475-37367-00-00],42-475-37367-00-00,,ConocoPhillips,WCAL,10839,10839,2018.8334,27795032,28649894,-133.5002,10904.109,,-11507013,3693782.5,-11507013,-11507024,-11507164,-11508587,-11509914,3693782.5,3693784,3693776.8,3692427.8,3690917.5,795.7474,-917.99976,-2581.019,-2521.7454,-2462.6094,31.4688,-103.36926,0.9389026,0.9389026,,,7,2,0,99,,,,,,217182.56,30720.457,0,0,47169,120064,247727,306.2258,184046,219389,219389,1623.129,176124,617956,1530846,768,860025.2,6907869.5,219389,658.2192,1.3,0.5808011,0.06,3837.474,1.3,0.45556352,0.06,,,,,324.19818,97,9.084177,139.59941,62a9e54eb2ddf800013659cb,629e70f631fd4e0001121173,62a9322ef08d5a0001798941,253.60323,,309.1188,0.7841519,334,487,0.25,0.33333334,0.33333334,0,2,587.0382,,636.9481,1.0767106,-31,0,0.625,0.8333334,0.6666667,0.6666667,7,,,,,,,,,,,0,253.60323,,309.1188,1.076506,-31,487,0.75,1,0.6666667,0.6666667,16,True,True,True,True,2564.354,2643.223,148.6836,79.345436,637.3161,20.240705,0.06072693,0.3540432,,WARD (DB),,Delaware,2018.0834,2018.8334,,,,,,,,1233.7844,1068.2896,13.486653,16,12,0,0.14144993,0,0,0,0,0,0,2.8466525,1.9189354,2.32382,2.1059902,3.425394,0.82583076,4663.542,4465.943,3568.245,3998.2957,3568.245,4465.943,0.22001602,0.23421624,0.24745952,0.23224542,0.20561753,0.23736528,0.5290017,0.45180672,0.4848447,0.35061753,0.3067258,0.40792653,0.8616412,0.9321823,0.894389,0.969747,0.9856261,0.95634174,0.094683774,0.11508286,0.07996445,0.090981156,0.0848261,0.108539894
629e69a631fd4e000110fc0a,OATMAN C19-4A - 2H  [42-389-33305-00-00],42-389-33305-00-00,,Centennial Resource Development,WCA,4057,4057,2013.1666,6860780,5779748.5,-90.21358,10114.535,,-11536989,3700440.8,-11536989,-11536984,-11536996,-11536927,-11536925,3700440.8,3700414.5,3700411.2,3699809.8,3698442.5,832.9328,-329.59372,-1492.5353,-2252.6904,-2239.2476,31.5198,-103.63854,0.876088,0.876088,,,2,0,0,41,,,,,,438517.56,69184.24,0,0,18798,30351,44923,92.41936,207130,405558,607098,1093,275798,497730,809567,1259.4193,114437.12,2595068.2,1092092.8,109.702934,1.3,0.6589866,0.06,2263.6646,1.2693877,0.5910226,0.06,1964.5548,0.80707115,0.78037024,0.06512033,331.94427,62,20.25134,143.18196,62a9e54eb2ddf800013659cc,629e6fd031fd4e000111e606,62a93215f08d5a000179736c,,,,,,,,,,,0,267.1413,459.42844,482.3884,1.0094181,0,0,0.25,0.16666667,0,0.6666667,2,,,,,,,,,,,0,267.1413,459.42755,482.3884,0.9709403,0,0,0.5,0.33333334,0.6666667,0.6666667,4,True,True,True,True,1691.0969,1424.6361,163.4333,28.207325,639.65204,269.18726,0.027040407,0.55796516,0.4842383,REEVES (DB),,Delaware,2012.5834,2013.1666,,,,,,,,207.09628,2500,,,4,0,0.15776846,0,0,0,0,0,0,2.5680015,2.4792366,2.267372,2.0976853,2.938633,0.6575512,10274.6045,12009.732,8095.2734,13265.304,8095.2734,12009.732,0.25701037,0.20474985,0.23096284,0.22381817,0.19796617,0.22407831,0.42208683,0.45479348,0.4667964,0.37087324,0.3143351,0.36935723,0.9366224,0.9991214,0.95620394,0.98879224,0.9598411,0.99787736,0.098798946,0.09102721,0.071550675,0.07616659,0.08263111,0.10356694
629e69a631fd4e000110fc0b,JEAN 38 - B 1H  [42-389-36149-00-00],42-389-36149-00-00,,PDC Energy,WCC,4167,4167,2018,,,-90.31891,11131.343,,-11542832,3704180.2,-11542832,-11542846,-11542703,-11542557,-11542565,3704180.2,3704212.8,3704243.5,3703884,3702444.5,856.7072,-365.8371,-1579.8269,-2545.7231,-2511.5647,31.548433,-103.691025,0.64800596,0.64800596,,,0,0,1,48,1.0745353,1.068123,0.67923915,0.9344058,Neutral,310196.4,59247.996,0,0,43036,81755,121895,108.16129,220702,611448,1110964,0,359127,778149,1423936,729.5161,345964.56,4414990,2341388.5,541.2005,1.3,0.76758283,0.06,4750.568,1.0755103,0.6146255,0.06,4430.0127,0.73489565,0.6980097,0.06512033,342.191,72,175.99701,324.003,62a9e54eb2ddf800013659cd,629e706f31fd4e000111f9d5,62a9321cf08d5a0001797a64,,,,,,,,,,,0,,,,,,,,,,,0,798.2071,,1113.8896,0.8759137,486,486,0.125,0.16666667,0,0.33333334,1,798.2071,,1113.8896,0.8759137,486,486,0.125,0.16666667,0,0.33333334,1,True,True,True,True,,,500,83.02486,1059.5128,561.8883,0.12987773,1.140045,1.063118,REEVES (DB),,Delaware,2017.8334,2018,,,,,,,,2500,2500,,,4,0,0.19100156,0,0,0,0,0,0,1.9047449,2.7047374,2.584086,2.7141695,3.179578,0.43402433,10611.289,9640.885,9409.413,8511.0205,9409.413,9640.885,0.26014757,0.2790292,0.30550036,0.2581963,0.22269629,0.28506976,0.3634165,0.43975177,0.3647749,0.55230063,0.32770628,0.411879,0.9479324,0.9876745,0.73443615,0.9308256,0.9604817,0.9529694,0.08946315,0.10087052,0.07067951,0.07456734,0.07106378,0.09887943
629e69a631fd4e000110fc10,STEPHENS A - U 18H  [42-389-36715-00-00],42-389-36715-00-00,,Centennial Resource Development,WCA,6527,6527,2018.5,16723089,15507877,80.26073,10237.595,,-11528594,3676639.2,-11528594,-11528594,-11528700,-11528533,-11528265,3676639.2,3676642.2,3676658,3677729.2,3679259.2,816.16876,-505.8003,-1823.928,-2300.806,-2305.5293,31.337357,-103.56312,0.5866066,0.5866066,,,0,1,2,73,0.6297802,0.6357341,0.62989163,1.5840081,Positive,344549.1,52645.53,0,0,163922,230890,319072,1067.6,360597,507838,701722,2349.1333,313370,454153,645263,1954.9667,553506.6,1436343.2,1069273.1,1281.1201,0.81955695,0.78290075,0.06,2345.96,0.9563992,0.71133053,0.06,2818.96,0.57678443,0.748195,0.06512033,315.9934,125,58.636642,83.2056,62a9e54eb2ddf800013659ce,629e709931fd4e0001120697,62a9321ef08d5a0001797c0e,1795.5652,,1859.6118,0.38482493,1673,1673,0.125,0.16666667,0,0.33333334,1,,,,,,,,,,,0,1005.43964,,1025.8383,0.8572391,639,639,0.25,0.33333334,0,0.33333334,2,1005.43964,,1025.8383,0.6997677,639,1673,0.375,0.5,0,0.6666667,3,True,True,True,True,2562.1401,2375.9578,141.84224,84.802605,220.06178,163.82306,0.19628009,0.35942394,0.43189213,REEVES (DB),,Delaware,2018.4166,2018.5,,,,,,,,1795.5652,2500,54.96509,54.96509,0,0,0.15279545,0,0,0,0,0,0,3.4428375,1.2821988,1.3262112,1.5864629,2.657671,0.5973587,1546.4395,2486.5754,5197.5513,4872.3784,5197.5513,2486.5754,0.32247132,0.3027354,0.27909198,0.30511197,0.18964933,0.29759756,0.5836623,0.6465335,0.5700928,0.26602817,0.50086224,0.551559,0.79507345,0.9590934,0.98970217,0.94059706,0.9560052,0.8581249,0.08756937,0.084846415,0.07333692,0.058028005,0.085919224,0.09104958
629e69a631fd4e000110fc17,THE SPHINX - 702H  [42-389-36440-00-00],42-389-36440-00-00,,ConocoPhillips,WCAL,9857,9857,2018.75,20427920,21841438,78.300705,10753.317,,-11509738,3684139.8,-11509738,-11509736,-11509748,-11509365,-11508985,3684139.8,3684144.5,3684166.8,3685997,3687850.8,793.9184,-816.7361,-2421.3174,-2482.963,-2472.7224,31.394888,-103.39373,0.89308625,0.89308625,,,1,5,4,152,6.318256,18.332657,3.4464266,0.12337137,Negative,327534.28,50911.258,0,0,105547,162926,245056,1102.7,299407,375828,574380,3321.8667,110887,290967,560296,1047.8334,613677.3,2495894.8,1705829.5,1323.24,1.1877551,0.8135137,0.06,1501.2484,1.3,0.45556352,0.06,3986.24,1.4262164,0.84431094,0.06512033,320.26398,119,14.488548,121.02769,62a9e54eb2ddf800013659cf,629e708e31fd4e00011203d7,62a9321df08d5a0001797b2e,1207.6847,,1207.6871,0.84639144,304,1735,0.625,0.8333334,0.33333334,0.6666667,5,668.72125,,701.9749,1.0076474,0,0,0.125,0.16666667,0.33333334,0,1,643.57544,,763.0611,1.0069718,153,181,0.375,0.5,0.6666667,0.33333334,4,643.57544,,701.9749,0.9349417,0,1735,0.75,1,0.6666667,0.6666667,11,True,True,True,True,2072.4277,2215.83,135.51624,62.258022,253.21039,173.05768,0.13424368,0.15230277,0.40440702,REEVES (DB),,Delaware,2018.4166,2018.75,,,,,,,,1710.8622,1207.6847,19.797945,,2,0,0.15543795,0,0,0,0,0,0,3.1025364,1.6907865,1.8691134,1.4050652,3.1910605,0.6088632,3391.1895,2702.0334,2669.7517,3163.0288,2669.7517,2702.0334,0.2631014,0.24424335,0.23632808,0.26302972,0.2620455,0.2850709,0.54786843,0.46941793,0.5806278,0.31785026,0.35948396,0.37903887,0.848542,0.718569,0.840625,0.82252944,0.9466846,0.73417354,0.09304959,0.08976881,0.065173775,0.08023558,0.065741576,0.09031179
629e69a631fd4e000110fc18,CROCKETT 1-37 WRD - 2H  [42-475-35927-00-00],42-475-35927-00-00,,Shell,WCA,4180,4180,2012.3334,1891700,1323630.6,-129.4069,11074.772,,-11517990,3716145,-11517990,-11517991,-11517977,-11518223,-11519118,3716145,3716207.8,3716205.5,3715932.2,3714830.8,838.41925,-367.26147,-1574.3527,-2545.117,-2519.5708,31.639982,-103.467865,0.7895336,0.7895336,,,0,1,3,111,1.0140476,1.0492486,1.1869003,0.9775253,Neutral,350982.28,50815.023,0,0,83324,101337,136090,662.0333,153090,194669,280615,1192.1,171590,213568,279731,1559.7,522286.44,1006295.8,941955.7,794.44025,1.3,0.72910976,0.06,1871.64,1.3,0.7852722,0.06,1430.5201,1.5,0.7768745,0.06447419,351.5667,120,39.428852,147.91151,62a9e54eb2ddf800013659d0,629e713231fd4e00011219cd,62a93229f08d5a0001798532,2407.6897,,2408.7378,1.0078677,91,91,0.125,0.16666667,0,0,1,,,,,,,,,,,0,706.75055,,757.23895,0.85426724,153,2647,0.375,0.5,0.6666667,0,3,706.75055,,757.23895,0.89266735,91,2647,0.375,0.5,0.6666667,0,4,True,True,True,True,452.5598,316.65805,187.34036,124.948906,240.74063,225.34825,0.19005747,0.44776076,0.3422297,WARD (DB),,Delaware,2012.25,2012.3334,,,,,,,,2407.6897,2500,2.989733,2.989733,2,0,0.14477946,0,0,0,0,0,0,2.191124,1.5285221,1.6903424,1.6729907,2.7985835,0.656179,8610.719,2140.2126,1591.7401,1857.7021,1591.7401,2140.2126,0.22648907,0.25020397,0.27580935,0.2450381,0.16691865,0.2518041,0.4888741,0.5081509,0.5018986,0.5862936,0.3380068,0.5379836,0.88255316,0.9412636,0.9546233,0.9587191,0.902016,0.79945755,0.107955806,0.10191248,0.08047417,0.08252198,0.08744164,0.103020705
629e69a631fd4e000110fc1b,BRAMBLETT 34-197 WRD - 4H  [42-475-37342-00-00],42-475-37342-00-00,,Shell,WCAL,4931,4931,2018.75,11492721,5661938.5,-132.58545,10989.542,,-11506592,3701353,-11506592,-11506641,-11506644,-11506953,-11507921,3701353,3701412.2,3701418.2,3700951,3699857.5,798.1856,-457.1201,-1715.3568,-2552.9387,-2547.5176,31.526787,-103.36547,0.86550885,0.86550885,,,2,1,0,108,,,,,,338316.5,52412.574,0,0,54101,75668,101074,544.06665,183817,278051,400028,1693.1666,166024,248941,344652,1191.3,197277.72,648213.7,1116824.1,652.88,1.0467594,0.87553316,0.06,1641.7162,0.8764982,0.80718297,0.06,2031.8,1.4718324,0.81497306,0.06512033,325.10715,97,20.294752,130.60553,62a9e54eb2ddf800013659d1,629e70f731fd4e0001121189,62a9322ef08d5a00017988f1,2178.8835,,2181.2207,0.9164523,1673,1673,0.125,0.16666667,0,0,1,964.8692,,968.4973,1.1299043,0,0,0.25,0.33333334,0,0,2,,,,,,,,,,,0,964.86224,,968.49036,1.0975522,0,1673,0.25,0.33333334,0,0,5,True,True,True,True,2330.708,1148.2333,150.90028,40.00765,131.45685,226.49039,0.13240317,0.33293778,0.41204625,WARD (DB),,Delaware,2018.1666,2018.75,,,,,,,,1559.9524,964.8692,54.96509,,2,0,0.15492173,0,0,0,0,0,0,2.3485305,1.4741493,1.7185856,2.304892,2.9822156,0.5321403,5702.6104,5449.376,3982.8025,3650.3958,3982.8025,5449.376,0.21738513,0.2620018,0.24428503,0.24096027,0.22381854,0.2613704,0.5920847,0.493059,0.5282555,0.4293982,0.35782382,0.553039,0.7913828,0.69533235,0.8443651,0.9609375,0.90480286,0.9494215,0.0869741,0.09959174,0.083268926,0.09405381,0.08110526,0.1131818
629e69a631fd4e000110fc1c,CWI STATE LONG B - U 40H  [42-389-36467-00-00],42-389-36467-00-00,,Centennial Resource Development,WCA,9631,9631,2018.4166,,20580052,-99.45368,10577.153,,-11515915,3679029.8,-11515915,-11515944,-11515959,-11516250,-11516549,3679029.8,3678924.5,3678883.2,3677069.8,3675229.5,789.0417,-795.5675,-2375.2441,-2437.1487,-2425.9783,31.355696,-103.44923,0.3968328,0.3968328,,,2,3,3,136,1.4755629,1.6359004,1.4951175,0.6580571,Neutral,347252.62,52631.89,0,0,207765,324741,403500,2097.8708,425144,700961,886666,4946.5483,434249,698081,943371,4329.387,686937.94,3223028,1543229.8,2517.445,0.8,0.8550232,0.06,5195.2646,1.3,0.7539681,0.06,5935.858,0.7948653,0.85581577,0.06512033,320.39124,59,86.939575,57.198856,62a9e54eb2ddf800013659d2,629e708d31fd4e0001120360,62a9321df08d5a0001797b3c,788.318,,938.78735,0.38486466,1612,1612,0.125,0.16666667,0,0.33333334,1,1182.4995,,1182.5328,0.96335596,0,0,0.25,0.33333334,0,0,2,981.9157,219.19157,256.27597,0.8929893,184,365,0.375,0.33333334,0,0.6666667,3,788.318,219.19157,256.27597,0.8675099,0,1612,0.5,0.5,0,0.6666667,8,True,True,True,True,,2136.8552,144.13843,71.325714,334.65143,160.23567,0.2613898,0.5394315,0.6163283,REEVES (DB),,Delaware,2018,2018.4166,,,,,,,,1529.8119,1182.4995,35.635864,52.960987,2,0,0.15156657,0,0,0,0,0,0,3.5251215,1.745768,1.6582385,1.5030903,2.916085,0.63140386,2307.5288,2159.1104,1312.5317,1868.6748,1312.5317,2159.1104,0.32308716,0.28627428,0.31619424,0.37142408,0.24184799,0.30046177,0.4284689,0.57439446,0.5814905,0.29365087,0.41170585,0.5799565,0.9209293,0.83377296,0.93263376,0.93569547,0.9122019,0.77484024,0.10984591,0.09717533,0.08263721,0.08204018,0.084508695,0.09163067
